Country,City,AccentCity,Region,Population,Latitude,Longitude
cn,tonghai xian,Tonghai Xian,29,,24.109992,102.761531
cn,tongjiawan,Tongjiawan,26,,33.20645,107.936992
cn,tonglingguan,Tonglingguan,01,,30.355506,119.264001
cn,tongmingshan,Tongmingshan,19,,40.924443,123.132806
cn,tongqiwan,Tongqiwan,19,,41.377662,122.873372
cn,tongtian,Tongtian,02,,29.113871,120.597927
cn,tongyagou,Tongyagou,32,,29.19407,101.117881
cn,tongzian,Tongzian,01,,30.308333,119.183333
cn,toubaozhen,Toubaozhen,07,,26.347222,119.628333
cn,toudingshi,Toudingshi,12,,30.793838,111.052381
cn,toupu,Toupu,03,,26.683333,116.1
cn,touzhai,Touzhai,15,,36.083333,104.733333
cn,tsaipochen,Tsaipochen,26,,34.327423,107.596385
cn,tsanhuanghsien,Tsanhuanghsien,10,,37.659722,114.383333
cn,tsaochuangshih,Tsaochuangshih,25,,34.864722,117.554167
cn,tsaoping,Tsaoping,24,,37.988889,112.166944
cn,tseheng,Tseheng,18,,24.966667,105.816667
cn,tsimo,Tsimo,25,,36.389722,120.462222
cn,tsinkhe,Tsinkhe,22,,40.024722,116.321111
cn,tsouhsien,Tsouhsien,25,,35.400556,116.965556
cn,tsungfoutzu,Tsungfoutzu,04,,32.256797,121.102984
cn,tszintsunchzhen,Tszintsunchzhen,26,,34.040833,110.247778
cn,tuanfengdian,Tuanfengdian,03,,29.137621,114.998374
cn,tuanpiao,Tuanpiao,19,,41.451851,124.650656
cn,tuanyuan,Tuanyuan,11,,28.375,114.178333
cn,tuchiaochen,Tuchiaochen,32,,30.523019,104.833975
cn,tudiping,Tudiping,12,,29.559769,109.051749
cn,tuguiwula zhen,Tuguiwula Zhen,20,,40.777222,113.203611
cn,tujiawan,Tujiawan,12,,29.836148,114.246622
cn,tulinchuang,Tulinchuang,10,,39.216667,118.4
cn,tumen,Tumen,09,,32.873239,113.477803
cn,tunganchou,Tunganchou,32,,26.35494,102.320101
cn,tungchentien,Tungchentien,01,,34.278333,116.699722
cn,tungchin,Tungchin,07,,25.232222,119.008056
cn,tunggalag nur,Tunggalag Nur,20,,38.716667,105.15
cn,tunghsinshihchen,Tunghsinshihchen,23,,30.972778,121.664722
cn,tungkochen,Tungkochen,04,,32.164722,118.540833
cn,tunglianghokou,Tunglianghokou,01,,31.419722,116.583889
cn,tungmu,Tungmu,26,,33.070278,109.0875
cn,tungshanchiao,Tungshanchiao,04,,31.883333,118.766667
cn,tungtan,Tungtan,32,,28.920023,105.28642
cn,tungweichiachiao,Tungweichiachiao,10,,37.893889,115.518333
cn,tunhuahsien,Tunhuahsien,05,,43.3725,128.2425
cn,tunzhuang,Tunzhuang,09,,35.885833,114.605556
cn,tuoluo,Tuoluo,18,,26.266667,104.691667
cn,tuqiangyuan,Tuqiangyuan,08,,45.194646,127.157231
cn,tushiao,Tushiao,02,,29.455581,121.512463
cn,tuweishi,Tuweishi,03,,27.309196,116.184218
cn,tzehsien,Tzehsien,10,,36.355278,114.376944
cn,tzuhu,Tzuhu,01,,31.742891,118.505557
cn,uchzhunpu,Uchzhunpu,21,,37.991944,106.2025
cn,urad zhongqi,Urad Zhongqi,20,,41.556111,108.519722
cn,veychen,Veychen,32,,31.547529,104.95469
cn,waerta,Waerta,15,,35.435932,102.467508
cn,wahutong,Wahutong,26,,34.191154,108.945438
cn,waihuangdan,Waihuangdan,02,,29.853155,120.051084
cn,waiqian,Waiqian,02,,28.438889,120.325278
cn,waixiangwan,Waixiangwan,32,,29.342414,104.161819
cn,wakou,Wakou,07,,26.521281,118.307339
cn,wanbaishu,Wanbaishu,26,,33.408906,106.410442
cn,wanchuan old city,Wanchuan Old City,10,,40.859444,114.742778
cn,wanfuting,Wanfuting,03,,28.326776,114.452583
cn,wangcang xian,Wangcang Xian,32,,32.233414,106.301257
cn,wangchiao,Wangchiao,10,,38.3,117.183333
cn,wangchuang,Wangchuang,24,,35.756389,111.775833
cn,wangdianji,Wangdianji,01,,33.175,115.875
cn,wangfengkang,Wangfengkang,01,,32.605556,116.901667
cn,wanggongyan,Wanggongyan,12,,30.454722,111.433611
cn,wangho,Wangho,01,,30.517222,116.581389
cn,wangjiabian,Wangjiabian,02,,29.041846,118.201942
cn,wangjiadun,Wangjiadun,03,,28.159342,116.818011
cn,wangjiakou,Wangjiakou,04,,33.6,119.25
cn,wangjiaping zhen,Wangjiaping Zhen,11,,29.044392,110.815159
cn,wangjiatuanzhuang,Wangjiatuanzhuang,21,,36.795248,106.464822
cn,wangjiayaoxian,Wangjiayaoxian,21,,36.62818,106.292481
cn,wangjingshan,Wangjingshan,30,,21.984791,110.428496
cn,wangkungpao,Wangkungpao,21,,38.25,106.2
cn,wangloucun,Wangloucun,09,,33.068352,113.775728
cn,wangnao,Wangnao,12,,29.929707,114.724883
cn,wangqiansi,Wangqiansi,10,,37.666667,116.1
cn,wangshechuang,Wangshechuang,02,,28.971389,121.438889
cn,wangtai,Wangtai,26,,36.932708,107.756558
cn,wangtuanchi,Wangtuanchi,25,,37.316667,121.966667
cn,wangxiangzi,Wangxiangzi,32,,30.410445,103.863824
cn,wangyaopao,Wangyaopao,26,,37.136111,109.659722
cn,wangzhangqiao,Wangzhangqiao,04,,33.354069,119.27005
cn,wanhe,Wanhe,32,,31.112342,106.332169
cn,wanjia,Wanjia,19,,41.633942,122.316153
cn,wanling,Wanling,32,,28.481657,104.993262
cn,wanniudun zhen,Wanniudun Zhen,30,,23.053291,113.64742
cn,wanshengwei,Wanshengwei,30,,22.3625,113.055027
cn,wantou,Wantou,11,,27.524444,112.232222
cn,wanyazi,Wanyazi,21,,36.164256,106.120086
cn,wapuzi,Wapuzi,11,,26.9875,111.728333
cn,watuanchi,Watuanchi,01,,33.283333,117.116667
cn,wayaogou,Wayaogou,26,,34.654444,108.744444
cn,wazitai,Wazitai,26,,34.913268,107.34125
cn,weichou,Weichou,10,,38.109722,114.148611
cn,weigan,Weigan,30,,22.817347,112.947181
cn,weijiagou,Weijiagou,15,,34.089966,104.869916
cn,weijungchen,Weijungchen,15,,35.367517,105.761004
cn,weipingtou,Weipingtou,02,,27.993413,120.490885
cn,weitaoho,Weitaoho,26,,31.966667,109.116667
cn,weiyanggong,Weiyanggong,26,,34.289364,108.910577
cn,weizili,Weizili,30,,23.490278,115.675278
cn,wencheng,Wencheng,31,,19.617174,110.748257
cn,wendetou,Wendetou,31,,19.69526,110.603853
cn,wenge,Wenge,08,,44.110483,130.155417
cn,wenguantun,Wenguantun,19,,41.883333,123.466667
cn,wenjiaji,Wenjiaji,03,,28.080243,117.363125
cn,wenkanshi,Wenkanshi,31,,19.351561,110.645533
cn,wenpo,Wenpo,31,,18.277297,109.488867
cn,wenshaping,Wenshaping,03,,28.710223,114.859217
cn,wentsun,Wentsun,04,,31.735278,120.896111
cn,wenyuan,Wenyuan,31,,19.065128,110.532088
cn,wohsimen,Wohsimen,08,,52.783333,126.016667
cn,woniupanliudui,Woniupanliudui,10,,42.196944,116.873889
cn,wubaiba,Wubaiba,03,,24.645913,114.373563
cn,wuchang zhen,Wuchang Zhen,08,,44.914282,127.150007
cn,wuchiashih,Wuchiashih,04,,31.720948,120.988015
cn,wuchungpao,Wuchungpao,21,,37.991944,106.2025
cn,wudaoling,Wudaoling,09,,32.701356,113.578629
cn,wuduguan,Wuduguan,15,,33.79823,104.284351
cn,wufengnijia,Wufengnijia,03,,28.09841,116.852452
cn,wugongling,Wugongling,01,,29.750066,118.615685
cn,wuheng,Wuheng,01,,30.686111,116.975
cn,wuhu,Wuhu,01,507524,31.14607,118.57069
cn,wujia fang,Wujia Fang,03,,26.799039,116.176006
cn,wujianmajia,Wujianmajia,19,,43.132032,124.076065
cn,wujiawan,Wujiawan,24,,35.54,113.432778
cn,wujiazhuang,Wujiazhuang,03,,28.491798,115.239759
cn,wukang,Wukang,11,,26.712948,110.58681
cn,wulanggou,Wulanggou,26,,33.07783,108.021407
cn,wulichang,Wulichang,32,,28.959683,105.668064
cn,wuling,Wuling,11,,25.5,113.016667
cn,wuli,Wuli,02,,28.489444,120.93
cn,wuluchiao,Wuluchiao,13,,40.450556,80.484444
cn,wumeiyang,Wumeiyang,02,,27.9875,119.093889
cn,wunutien,Wun�tien,09,,34.063889,114.008889
cn,wuqi,Wuqi,26,,36.933333,108.166667
cn,wushanzui,Wushanzui,01,,31.483475,118.453267
cn,wushijing,Wushijing,30,,22.174329,111.917186
cn,wusucun,Wusucun,07,,26.956917,117.400144
cn,wutian,Wutian,01,,29.62179,118.23823
cn,wutsun,Wutsun,26,,34.543611,110.2375
cn,wuxiangbang,Wuxiangbang,04,,31.763807,120.84832
cn,wuxiyuan,Wuxiyuan,02,,28.633237,119.619752
cn,wuying,Wuying,08,,47.883333,129.933333
cn,wuzhanghe,Wuzhanghe,28,,38.879167,117.373333
cn,xahbulak,Xahbulak,13,,42.2,83.25
cn,xemirxek,Xemirxek,13,,47.833333,87.966667
cn,xiabankeng,Xiabankeng,01,,29.966667,117.352778
cn,xiabocheng,Xiabocheng,24,,35.1175,111.830278
cn,xiacheng,Xiacheng,01,,29.814912,117.866727
cn,xiadae,Xiadae,31,,18.318777,109.458929
cn,xiading,Xiading,26,,34.614874,108.261858
cn,xiaerguliu,Xiaerguliu,05,,41.473495,127.47704
cn,xiagaochuan,Xiagaochuan,26,,32.802778,108.052222
cn,xiaguantun,Xiaguantun,25,,35.366667,116.166667
cn,xiaheiyu,Xiaheiyu,24,,39.443981,113.391236
cn,xiahuangzhuyan,Xiahuangzhuyan,07,,24.68988,117.009263
cn,xiajialaoyuan,Xiajialaoyuan,04,,32.3325,121.2725
cn,xiajia,Xiajia,29,,24.683333,98.533333
cn,xiakeling,Xiakeling,07,,24.752222,117.040278
cn,xialeikeng,Xialeikeng,03,,26.716394,115.836633
cn,xialishan,Xialishan,03,,28.054671,116.735232
cn,xialugou,Xialugou,21,,36.753378,106.237648
cn,xiamaliyuan,Xiamaliyuan,11,,26.121667,112.159167
cn,xiamiao,Xiamiao,26,,34.576491,109.770571
cn,xiancheng zhen,Xiancheng Zhen,30,,23.237209,116.31462
cn,xianfuquanshanchachang,Xianfuquanshanchachang,02,,29.740556,121.700278
cn,xiangdipu,Xiangdipu,30,,23.671944,116.221111
cn,xianghejie,Xianghejie,26,,33.292222,110.904167
cn,xiangjiao,Xiangjiao,32,,27.90365,101.358333
cn,xiangli dadui,Xiangli Dadui,04,,31.632222,121.073056
cn,xiangping,Xiangping,07,,25.880556,117.957778
cn,xiangshuiba,Xiangshuiba,11,,26.682778,109.656111
cn,xiangting,Xiangting,18,,25.266667,106.7
cn,xiangyang,Xiangyang,07,,25.275278,118.488889
cn,xiangziping,Xiangziping,26,,33.688611,108.670278
cn,xianjiling,Xianjiling,03,,26.943523,115.569592
cn,xianning,Xianning,26,,34.488056,108.251944
cn,xianshenqiao,Xianshenqiao,11,,26.869167,112.135278
cn,xianxizhen,Xianxizhen,02,,28.414444,121.065556
cn,xiaoao,Xiaoao,11,,27.468889,111.158889
cn,xiaobeigou,Xiaobeigou,26,,33.998069,109.552641
cn,xiaochangcun,Xiaochangcun,09,,33.580884,113.180336
cn,xiaochuan,Xiaochuan,07,,27.647546,118.44968
cn,xiaoditai,Xiaoditai,19,,41.184843,124.123303
cn,xiaofanghu,Xiaofanghu,03,,29.039616,115.878315
cn,xiaogaojia,Xiaogaojia,01,,33.8,117.705556
cn,xiaogudongshi,Xiaogudongshi,19,,40.959178,124.910505
cn,xiaoheisha zigou,Xiaoheisha Zigou,05,,40.973333,125.767222
cn,xiaohongmen,Xiaohongmen,22,,39.835391,116.122516
cn,xiaohuojiaying,Xiaohuojiaying,24,,39.31608,112.746568
cn,xiaojiangou,Xiaojiangou,32,,31.424801,104.81559
cn,xiaojiawu,Xiaojiawu,10,,39.585,116.658056
cn,xiaojingzi,Xiaojingzi,15,,38.8,102.8
cn,xiaolannitan,Xiaolannitan,12,,30.17951,115.249129
cn,xiaoling,Xiaoling,30,,24.030833,113.086389
cn,xiaolongtan,Xiaolongtan,29,,23.806667,103.176389
cn,xiaomajie,Xiaomajie,29,,24.858543,103.178484
cn,xiaomiyan,Xiaomiyan,07,,26.504394,118.164489
cn,xiaonianqi gouli,Xiaonianqi Gouli,19,,40.736507,123.846488
cn,xiaopu,Xiaopu,18,,26.241389,107.111389
cn,xiaorenhe,Xiaorenhe,19,,41.274824,125.318255
cn,xiaoshe,Xiaoshe,04,,33.3833,119.668514
cn,xiaosili,Xiaosili,11,,27.312222,112.234444
cn,xiaotan,Xiaotan,02,,30.102879,120.650307
cn,xiaowangdian,Xiaowangdian,12,,31.193056,113.496218
cn,xiaowobao,Xiaowobao,19,,43.065695,124.094617
cn,xiaoxiewei,Xiaoxiewei,30,,23.96,112.430988
cn,xiaoxuan,Xiaoxuan,12,,32.2,110.15
cn,xiaoyaogou,Xiaoyaogou,32,,28.583121,102.242201
cn,xiaoyuanqian,Xiaoyuanqian,03,,28.962752,117.26972
cn,xiaozhai,Xiaozhai,30,,24.625083,115.543914
cn,xiaozhuang,Xiaozhuang,04,,32.342319,120.077443
cn,xiapingfang,Xiapingfang,19,,40.982937,120.188474
cn,xiaqingnihe,Xiaqingnihe,15,,34.692715,103.459136
cn,xiasa,Xiasa,30,,21.707781,111.308936
cn,xiashenkeng,Xiashenkeng,30,,24.043624,116.464041
cn,xiashucheng,Xiashucheng,07,,24.918333,118.067222
cn,xiatanghu,Xiatanghu,07,,26.391111,118.678889
cn,xiatou,Xiatou,07,,26.670221,117.748239
cn,xiaweitaichong,Xiaweitaichong,19,,42.101038,123.760395
cn,xiaxiang,Xiaxiang,01,,30.371452,118.758723
cn,xiaxiongcun,Xiaxiongcun,03,,28.471694,116.1422
cn,xiayang meishan,Xiayang Meishan,03,,28.3224,117.735951
cn,xiayifu,Xiayifu,12,,30.172125,114.499149
cn,xiayuanzi,Xiayuanzi,12,,31.45919,113.145059
cn,xiazhai zhen,Xiazhai Zhen,26,,34.714533,109.765048
cn,xiazhuangban,Xiazhuangban,07,,26.033408,118.173859
cn,xibajiayingzi,Xibajiayingzi,19,,41.000892,120.909636
cn,xibianruan,Xibianruan,01,,31.4,118.041667
cn,xichang,Xichang,32,126787,27.896422,102.263415
cn,xichuanyangjia,Xichuanyangjia,26,,34.364722,108.213056
cn,xidian,Xidian,24,,39.663117,113.19084
cn,xiecun,Xiecun,03,,25.958022,115.913627
cn,xiejiabu,Xiejiabu,26,,38.7,110.5
cn,xiejiawan,Xiejiawan,11,,26.403611,112.188056
cn,xiemacun,Xiemacun,04,,31.224722,121.050278
cn,xietongmen xian,Xietongmen Xian,14,,29.366667,88.25
cn,xifanshenjie,Xifanshenjie,19,,42.977701,123.522027
cn,xigaoli,Xigaoli,19,,41.977315,122.959398
cn,xiguanmenshan,Xiguanmenshan,19,,41.679349,123.999614
cn,xihedaogou,Xihedaogou,10,,40.603889,117.551111
cn,xihualou,Xihualou,19,,41.3861,120.968389
cn,xijiachi,Xijiachi,12,,31.982366,112.15592
cn,xijiazhai,Xijiazhai,24,,39.462946,112.44767
cn,xikengli,Xikengli,02,,28.339795,118.901295
cn,xilayao,Xilayao,32,,26.176281,101.853079
cn,xilingjiao,Xilingjiao,11,,25.534167,111.97
cn,xiliwei,Xiliwei,11,,25.067778,111.442778
cn,ximaoshan,Ximaoshan,32,,31.879757,107.616107
cn,xinanban,Xinanban,07,,24.905833,117.553056
cn,xinan zhen,Xinan Zhen,20,,40.849444,108.639722
cn,xincang,Xincang,02,,30.731513,121.175767
cn,xinche,Xinche,29,,23.996455,103.369798
cn,xinde,Xinde,32,,31.14975,105.055071
cn,xindu,Xindu,01,,30.649497,118.336894
cn,xinfeng zhen,Xinfeng Zhen,02,,30.709001,120.91835
cn,xingcuncun,Xingcuncun,07,,26.438924,117.437891
cn,xinggou,Xinggou,09,,33.847298,112.855574
cn,xingjiaqi,Xingjiaqi,07,,27.119118,117.449801
cn,xinglongfang,Xinglongfang,26,,33.970851,106.527859
cn,xingnan,Xingnan,05,,43.239777,129.627902
cn,xingsheng,Xingsheng,32,,28.045082,102.166382
cn,xinguojiadang,Xinguojiadang,12,,30.178401,115.060825
cn,xingzhong,Xingzhong,04,,32.734289,120.607348
cn,xinhe,Xinhe,28,,39.039722,117.621389
cn,xiningpu,Xiningpu,21,,37.366389,106.6875
cn,xinjian,Xinjian,30,,21.752323,111.004154
cn,xinjinli,Xinjinli,30,,22.584258,112.031784
cn,xinkengkou,Xinkengkou,30,,22.536634,111.212703
cn,xinlin,Xinlin,20,,43.966667,118.05
cn,xinmachang,Xinmachang,18,,25.666667,105.475
cn,xinmushuyi,Xinmushuyi,32,,26.333107,102.775827
cn,xinpu,Xinpu,15,,37.3,103.733333
cn,xinquanshan xiazhuang,Xinquanshan Xiazhuang,21,,36.663681,106.182456
cn,xinsheng,Xinsheng,23,,31.08352,121.086791
cn,xintangling,Xintangling,30,,21.802704,110.835211
cn,xintian,Xintian,02,,29.217062,118.22504
cn,xinwen,Xinwen,25,,35.855,117.685278
cn,xinwuzheng,Xinwuzheng,12,,29.946407,114.289427
cn,xinxing,Xinxing,32,,28.444421,101.761501
cn,xinya,Xinya,04,,31.632851,121.137765
cn,xinze,Xinze,11,,27.434722,112.095
cn,xinzhi xiang,Xinzhi Xiang,03,,27.694556,114.682393
cn,xinzhucun,Xinzhucun,04,,31.049299,120.744529
cn,xiongjiapai,Xiongjiapai,07,,26.603674,116.797233
cn,xiongwu,Xiongwu,18,,24.933333,104.683333
cn,xipo,Xipo,09,,35.019444,112.278611
cn,xiqu,Xiqu,09,,33.8675,112.895278
cn,xishanpai,Xishanpai,02,,28.945319,119.122435
cn,xishe,Xishe,30,,23.590952,112.979948
cn,xisong,Xisong,30,,20.377222,110.289444
cn,xita,Xita,02,,27.301329,120.445332
cn,xituo,Xituo,32,,30.511567,100.555078
cn,xiushiyan,Xiushiyan,26,,33.908157,107.125189
cn,xiwangying,Xiwangying,25,,35.096389,115.144167
cn,xiwuwan,Xiwuwan,12,,30.75277,115.246824
cn,xixiaying,Xixiaying,29,,24.580837,102.673208
cn,xiyangcao,Xiyangcao,19,,40.762998,120.60092
cn,xiyaotou,Xiyaotou,24,,39.805192,112.483902
cn,xiyue,Xiyue,19,,41.133348,122.012747
cn,xizhaozhuang,Xizhaozhuang,04,,34.179806,119.541682
cn,xizifeng,Xizifeng,24,,39.989211,113.588026
cn,xuanhua,Xuanhua,18,,26.621667,107.698056
cn,xuba,Xuba,32,,32.500863,97.916263
cn,xuea,Xuea,14,,31.866667,96.266667
cn,xuejiadao,Xuejiadao,25,,35.959722,120.214444
cn,xuelingoucun,Xuelingoucun,26,,32.962801,107.083489
cn,xuetangwan,Xuetangwan,32,,29.162334,103.993974
cn,xufang,Xufang,03,,27.653168,116.218723
cn,xujiaba,Xujiaba,18,,27.884722,108.113611
cn,xujiakanzi,Xujiakanzi,19,,39.904596,122.758612
cn,xujiata,Xujiata,02,,29.790111,121.080397
cn,xujiazhuang,Xujiazhuang,12,,30.519254,114.533369
cn,xunan,Xunan,23,,31.203542,121.213062
cn,xupishan,Xupishan,03,,28.433333,116.05
cn,xuwayao,Xuwayao,32,,30.545439,103.830794
cn,xuzhuang,Xuzhuang,01,,32.525,117.658333
cn,yaching,Yaching,31,,19.166945,109.34819
cn,yaguo,Yaguo,14,,28.7,88.7
cn,yajiaowan,Yajiaowan,03,,29.333884,114.88092
cn,yaliliang,Yaliliang,26,,33.181737,107.812262
cn,yanan,Yanan,24,,36.883333,111.8
cn,yancheng,Yancheng,24,,38.915376,111.869282
cn,yandongkou,Yandongkou,18,,26.616667,105.466667
cn,yangangnao,Yangangnao,03,,25.988708,115.927497
cn,yangbugan,Yangbugan,19,,40.613611,125.115278
cn,yangchiachiao,Yangchiachiao,02,,30.684167,121.123333
cn,yangchien,Yangchien,04,,31.625746,120.556324
cn,yangcun,Yangcun,11,,27.208333,111.948056
cn,yangdu,Yangdu,02,,30.019754,121.163843
cn,yanggang,Yanggang,01,,29.880556,117.044444
cn,yanggushan,Yanggushan,03,,25.220282,115.153988
cn,yanghsinhsiencheng,Yanghsinhsiencheng,25,,37.644722,117.576667
cn,yangjiaao,Yangjiaao,11,,26.301944,112.191944
cn,yangjiadi,Yangjiadi,03,,27.611076,114.44682
cn,yangjialaoyan,Yangjialaoyan,32,,30.964504,104.469997
cn,yangjiapeng,Yangjiapeng,03,,28.065764,117.804519
cn,yangjiatou,Yangjiatou,04,,31.366667,118.766667
cn,yangjiayuan,Yangjiayuan,32,,31.950127,107.385315
cn,yangju,Yangju,04,,32.05645,121.146811
cn,yanglaoyuan,Yanglaoy�an,24,,36.166667,113.616667
cn,yangliudian,Yangliudian,25,,35.825833,116.526111
cn,yanglo,Yanglo,12,,30.657041,114.55333
cn,yangmeilin,Yangmeilin,07,,25.032573,116.113061
cn,yangmozu,Yangmozu,32,,28.300799,102.770987
cn,yangpengzhuang,Yangpengzhuang,10,,41.183333,114.666667
cn,yangqiao,Yangqiao,03,,28.617778,117.757778
cn,yangshantou,Yangshantou,02,,27.870468,119.238925
cn,yangshuling,Yangshuling,10,,40.993333,118.878333
cn,yangssuchen,Yangssuchen,23,,31.16,121.492778
cn,yangtian,Yangtian,02,,27.980403,120.461973
cn,yangtuokou,Yangtuokou,07,,24.776667,117.609444
cn,yangwudun,Yangwudun,30,,23.637058,115.154693
cn,yangxi zhen,Yangxi Zhen,03,,27.297988,114.21325
cn,yangzantou,Yangzantou,09,,33.048611,112.413333
cn,yangziwan,Yangziwan,11,,26.714722,111.201944
cn,yanjiachang,Yanjiachang,02,,30.571148,120.78693
cn,yanjiapu,Yanjiapu,10,,39.860833,118.003611
cn,yanjie,Yanjie,02,,29.451103,120.152215
cn,yanleng,Yanleng,15,,33.946667,105.014445
cn,yanpan,Yanpan,02,,28.075,120.974444
cn,yanshan,Yanshan,08,,47.15,132.2
cn,yantang,Yantang,01,,29.795831,118.333323
cn,yanwanggou,Yanwanggou,10,,40.248611,115.42
cn,yanxia,Yanxia,30,,24.163611,116.947222
cn,yanzhaping,Yanzhaping,12,,29.861627,110.16166
cn,yanzi,Yanzi,07,,24.038333,117.350556
cn,yaochzhou,Yaochzhou,26,,34.905278,108.97
cn,yaofengchang,Yaofengchang,31,,19.7625,110.190833
cn,yaohutsun,Yaohutsun,24,,38.421389,112.186944
cn,yaojiata,Yaojiata,11,,29.439779,110.249158
cn,yaokuanhsiang,Yaokuanhsiang,04,,31.699444,120.028889
cn,yaopa,Yaopa,20,,38.533333,105.7
cn,yaoshan,Yaoshan,21,,36.971546,106.190837
cn,yaotoujie,Yaotoujie,03,,29.022778,116.058949
cn,yaoxiao,Yaoxiao,31,,19.800341,110.379393
cn,yaozhucun,Yaozhucun,26,,34.235914,109.504977
cn,yaqueping,Yaqueping,12,,29.655884,115.328764
cn,yatangchong,Yatangchong,11,,26.611111,112.059722
cn,yaxun,Yaxun,31,,19.815693,109.785968
cn,yazou,Yazou,15,,34.141268,104.494763
cn,yehaizi,Yehaizi,04,,34.113889,118.475
cn,yehuyaoxian,Yehuyaoxian,21,,36.42977,106.442796
cn,yejiatou,Yejiatou,02,,30.201213,119.838331
cn,yelin zhen,Yelin Zhen,31,,18.522157,110.041063
cn,yenchiatien,Yenchiatien,10,,40.111111,118.6825
cn,yengixeher,Yengixeher,13,,41.729167,86.036667
cn,yenshan,Yenshan,18,,26.4475,107.14
cn,yenya,Yenya,24,,39.968759,112.993092
cn,yexiangmiao,Yexiangmiao,11,,29.687468,110.998191
cn,yezhuxian,Yezhuxian,03,,26.236731,115.074905
cn,yichun,Yichun,08,155762,47.7,128.9
cn,yifenqu,Yifenqu,31,,19.171363,109.847396
cn,yijiali,Yijiali,03,,27.808606,114.513708
cn,yikengli,Yikengli,07,,26.694722,119.096389
cn,yimawan,Yimawan,29,,24.974713,102.472589
cn,yinchiachi,Yinchiachi,04,,33.033333,119.183333
cn,yingbei,Yingbei,30,,22.5918,112.494148
cn,yingdu,Yingdu,07,,24.971667,118.244167
cn,yinghu,Yinghu,31,,19.428737,110.363196
cn,yingluo,Yingluo,19,,40.642718,122.698412
cn,yingshanhsien,Yingshanhsien,32,,31.079517,106.56514
cn,yinguo,Yinguo,10,,37.089444,114.392778
cn,yingzhuang,Yingzhuang,01,,32.933333,115.3
cn,yinjiahe,Yinjiahe,15,,33.017212,105.305776
cn,yinjizhen,Yinjizhen,01,,33.775,117.455556
cn,yinpozhuang,Yinpozhuang,15,,35.778665,105.32739
cn,yintou,Yintou,02,,27.534167,119.128611
cn,yinzhou,Yinzhou,02,,27.987778,120.777222
cn,yisha,Yisha,29,,23.332314,102.447111
cn,yixianghe,Yixianghe,16,,26.198056,111.207778
cn,yizige,Yizige,29,,24.467548,102.342553
cn,yongbei,Yongbei,29,,26.646227,100.780728
cn,yongfeng,Yongfeng,29,,24.984013,103.153666
cn,yonghua,Yonghua,04,,31.338996,118.938276
cn,yongli,Yongli,26,,34.404522,107.092121
cn,yongquantun,Yongquantun,19,,42.587117,124.646737
cn,yongxinchang,Yongxinchang,32,,31.164322,105.092744
cn,yongzhou,Yongzhou,11,86095,26.423889,111.613056
cn,youerka,Youerka,14,,27.309,88.909
cn,youhao,Youhao,19,,39.91513,124.208633
cn,youliang,Youliang,03,,25.975269,115.138304
cn,youshuihe,Youshuihe,26,,33.262222,107.764722
cn,youyicun,Youyicun,04,,31.944152,120.058067
cn,yuanaocun,Yuanaocun,03,,26.192688,115.405156
cn,yuanchuchan,Yuanchuchan,24,,35.305278,111.636111
cn,yuangong,Yuangong,15,,33.654752,104.651365
cn,yuanjiagang,Yuanjiagang,11,,28.99419,111.464965
cn,yuanjia,Yuanjia,03,,27.842168,116.058723
cn,yuanlin jiedao,Yuanlin Jiedao,12,,30.415128,112.88595
cn,yuanqian fenchang,Yuanqian Fenchang,03,,28.549793,114.630525
cn,yuantanchen,Yuantanchen,01,,30.815833,116.670556
cn,yuantsunchi,Yuantsunchi,09,,36.100278,115.06
cn,yuanyi,Yuanyi,32,,31.48549,104.711877
cn,yubao,Yubao,31,,19.974444,109.911389
cn,yuchiapu,Y�chiapu,12,,30.05,112.816667
cn,yuchu,Yuchu,32,,27.989627,100.557731
cn,yuebaxiang,Yuebaxiang,26,,33.532483,107.823365
cn,yuehkou,Yuehkou,12,,30.516667,113.033333
cn,yuejiazhuang,Yuejiazhuang,24,,37.536944,111.565
cn,yuemingshi,Yuemingshi,09,,33.625456,112.78196
cn,yuewangya,Yuewangya,26,,33.325458,107.71979
cn,yufancun,Yufancun,04,,32.225,120.430556
cn,yuguanying,Yuguanying,26,,34.288205,107.661202
cn,yuhuacun,Yuhuacun,07,,26.701141,117.472673
cn,yujiaba,Yujiaba,02,,29.660278,121.541389
cn,yujiamiao,Yujiamiao,32,,30.982609,103.787484
cn,yujiaxi,Yujiaxi,11,,29.038889,110.653611
cn,yuko ssu,Yuko Ssu,32,,31.3,101.183333
cn,yulinkou,Yulinkou,24,,40.487222,114.020556
cn,yumendong zhen,Yumendong Zhen,15,,39.8,97.9
cn,yunchi,Y�nchi,07,,25.751389,119.455
cn,yungchiang,Yungchiang,02,,27.916667,120.8
cn,yunghsingpu,Yunghsingpu,26,,38.966667,110.6
cn,yungpei,Yungpei,29,,26.646227,100.780728
cn,yunhsiao,Y�nhsiao,07,,23.953837,117.336035
cn,yunlou,Yunlou,02,,30.038573,121.046658
cn,yunshan,Yunshan,30,,22.603658,112.061524
cn,yunxi chengguanzhen,Yunxi Chengguanzhen,12,,32.98276,110.423058
cn,yupu gongshe,Yupu Gongshe,14,,29.6,96.2
cn,yushan,Yushan,18,,27.217222,107.341389
cn,yushulinzi,Yushulinzi,19,,40.339807,124.288633
cn,yutaokou,Yutaokou,10,,42.143889,116.970833
